,locus_tag,Hydra_tpm,Hydra.1_tpm,Hydra.2_tpm,Hydra.3_tpm,Hydra.4_tpm,Liquid_tpm,Liquid.1_tpm,Liquid.2_tpm,Liquid.3_tpm,Liquid.4_tpm
475,AEP_RS02495,65.34156089123113,77.7224313312799,102.20336089906814,184.98114091129406,214.06585854333233,449.0022012841099,380.8465844887432,349.3410999232386,401.5520203951408,361.2013207891139
476,AEP_RS02500,224.22234066661633,160.02469397150873,296.1594790697434,160.51671344241856,146.91521660859553,230.90895325498494,234.4791247846563,212.46323187947232,247.5388352802993,237.52522232289684
477,AEP_RS02505,362.3985730101894,186.7950870650929,207.84212888718062,162.73623407901732,195.54805071086417,149.30837218498908,113.61078987718369,186.30435026734227,202.77230768814863,194.13586919743207
478,AEP_RS02510,380.0885372520428,457.9036801822526,1128.047942669037,393.8768512963334,546.540229868161,78.9920653234259,74.94850210988609,76.98203912533471,110.47486300533413,102.06485570896909
479,AEP_RS02515,169.78515822130922,161.56473914533777,159.34067289775982,99.44682568676684,235.58150991151348,120.95027620433328,114.14042885327336,138.5625962540707,149.01617923421287,144.48756356964302
480,AEP_RS02520,140.24530142508146,66.03247214730692,155.38234543191663,133.48512943809106,77.70252828043485,111.83748728922556,94.63897839509524,100.148087861682,108.70538775917609,120.7732565745286
481,AEP_RS02525,218.0116534001266,167.4777193299618,220.2296749863017,178.23971348471807,154.92471948104006,127.22912634987853,110.64580750296436,91.47646286020174,116.39357430649646,117.48964396518802
482,AEP_RS02530,95.12962541517473,119.44108932527575,132.26317292820585,99.05683813505404,93.70010763228908,68.34343192346277,62.8636116972353,62.65014482483772,91.68801184145897,79.40817772852922
483,AEP_RS02535,70.26546670177196,62.68448636901597,73.27002655085944,44.58566441516688,91.40178745039373,71.47357594190368,71.47170949055352,87.2717562551543,100.91085116318243,109.57432965114049
484,AEP_RS02540,0.0,48.16601378276501,316.6864703914788,142.30700689824664,70.23204638207093,121.19400537027266,156.73401896312342,165.71670553540199,156.4589315032782,198.8449552264778
485,AEP_RS02545,1264.0212296545058,1540.3781864707978,1085.4701778245858,1487.9874176752728,1404.237295190947,1159.0983943481926,812.0562091090745,563.6233268092055,670.6626926578492,750.2762322945338
486,AEP_RS02550,0.0,39.15786616690438,102.98353922654195,64.27352092732514,12.688232298033169,28.226926482876166,24.217473467082314,26.278021541781637,32.57155249636012,28.06810460143053
487,AEP_RS02555,57.119775083725216,56.61898971152841,29.781111785158927,44.60837743830247,33.02301518627176,8.624796229679685,8.403944434934525,9.867569816865517,7.307958512828002,7.580808208920668
488,AEP_RS02560,62.95683239155117,87.36682062056282,98.47331123121897,49.16689776046477,12.132543292279893,4.9228340315129495,5.343889428727316,4.875418965644856,4.295870502917872,6.3299161664843
489,AEP_RS02570,61.17082296200361,24.253808358697277,63.78649474551771,35.82906911267912,0.0,5.607865228365693,2.0769158914486305,2.5507511118676582,2.608751147605268,2.9521651567943796
490,AEP_RS02575,0.0,59.996262782040624,39.44691122420174,44.314901270945214,14.580337114406536,2.8560180497404226,4.281361706056387,1.802786500116991,3.549274587662956,1.521400903172542
491,AEP_RS02580,0.0,30.533812308717103,0.0,45.10623879364068,29.681400554327592,8.098122607873671,6.1009404311303514,5.963682127619154,4.597923897654284,7.742843882217403
492,AEP_RS02585,61.75479263228528,73.45604488588745,64.39543502948447,12.057037577297745,39.66965229218008,4.218298735586604,3.727543556967471,4.904956110103509,3.774906493539556,4.636097072006448
493,AEP_RS02590,86.25086037642508,28.4982248214693,14.989826265196664,22.452883310612247,38.78369672432139,3.178340086782556,1.7896091931315699,2.911500197688941,2.4522260787489514,2.775035247386717
494,AEP_RS02595,34.308218129047376,48.97069659059164,46.50781418796101,44.209137783425064,55.537513209052115,3.681760738516378,3.339257769783359,3.229096105818143,4.418688996313744,3.6702435153384383
495,AEP_RS02605,310.8139112663967,138.64001264498577,121.53913187997294,75.85433550882516,104.82080195762538,7.333019316901084,14.070637390715046,6.480286608528644,7.290401855740126,8.437607171108262
496,AEP_RS02610,81.36873620417461,40.32767663415466,42.42403659961319,47.6594221215826,47.04221974648147,2.084277323361777,1.8417933376997289,2.665913055597532,2.776104994810134,2.6179577805535064
497,AEP_RS02615,1130.1836876910872,1816.0248093129405,1798.7791518235997,1997.5323772889517,1639.2321078555542,1.443484984745652,1.0098108299801962,2.834726358804648,2.7904641585763934,2.392271764988549
498,AEP_RS02625,27.86780626055738,16.57408874915824,50.8540147930743,19.043237056658207,32.222780569480044,1.5403909952096393,1.340432792623147,1.9090897428540996,1.3073256962635769,1.4570055822305057
499,AEP_RS02630,200.94286467625918,156.2805877306381,225.65329861586375,181.07163960171164,187.66304866607123,89.77372865105725,86.4190558560113,75.22756677773133,74.02822275363098,79.19791454235389
500,AEP_RS02635,17.18144629012452,54.49859726814846,35.83225402039043,33.54514438836491,19.866435430785,3.5671779226837548,3.889045693150823,2.763434684940288,3.15076856731688,3.5240736458347253
501,AEP_RS02645,0.0,32.56939979596491,0.0,64.15109517317784,15.830080295641382,3.543793824984034,4.648335566575507,5.871933171809629,2.802544089998802,1.3214453558984367
502,AEP_RS02650,67.48893613178801,48.16601378276501,49.26233983867448,36.89440919584172,44.22017735167428,2.584016330717525,2.36781412663588,2.492585090537342,2.1298677209791363,2.6056668989546634
503,AEP_RS02655,0.0,0.0,43.23988345729806,8.095991578345762,39.955731515440995,5.143186350562766,5.866288876086877,4.693311970256494,5.835826485484285,4.335992574041745
504,AEP_RS02665,28.846441597466587,74.34319518644165,60.15983785363209,56.319941414579205,55.59058297800485,10.344707517956113,8.81473667641576,7.3890128959644565,6.520132884967948,6.496738037360206
505,AEP_RS02670,105.18397606881109,62.557078876396034,109.68165559899998,41.07234751941265,60.810674306427266,256.9520629350085,270.82223377212784,197.37214396097912,145.33925295999884,129.02221805685193
506,AEP_RS02675,0.0,133.817751335595,586.5584190729129,175.71821721348715,158.9890673170939,35.187561512205605,40.31925850138321,26.80665143652222,32.305413124388366,49.166385361308144
507,AEP_RS02680,32.92017571619278,19.57893308345219,102.98353922654195,51.418816741860105,31.720580745082923,7.9887527781725,6.147512495490126,6.275348427888153,10.529596712185384,9.002976947628662
508,AEP_RS02685,0.0,0.0,35.97558303647199,26.94345997273469,26.594534896677523,3.1628359887982507,1.1713805627770277,4.11035322026674,3.2369384239486165,2.4975317226480453
509,AEP_RS02690,52.91463826774545,52.4507205303116,49.659547136234345,47.52297387828972,65.26266232313503,5.022186340928294,4.132170696912827,4.286871456719913,5.370826442413349,5.235112506573101
510,AEP_RS02695,198.2778399458048,29.48092222910617,0.0,29.033900832688246,28.65790398348871,3.6087124618641298,3.3660360999339876,4.72454393134108,4.22797599784302,3.189695686651399
511,AEP_RS02700,0.0,56.9964496429386,0.0,28.066104138265306,55.40528103474484,8.139651441760204,4.067293620753568,6.8505887004445665,9.19584779530857,5.78132343205566
512,AEP_RS02705,116.55521672489877,138.6400126449858,243.07826375994588,91.02520261059018,247.07760461440265,32.998586926054884,35.616300895247456,46.51920029693776,72.07556380106718,101.25128605329913
513,AEP_RS02710,121.48008503721844,48.16601378276501,126.67458815659153,47.43566896608221,23.410682127356978,28.169417464441754,31.621775755717884,29.669803174460622,58.02450439856674,64.00169320557393
514,AEP_RS02715,56.00705219248382,66.61922685538278,292.0096025687661,54.67422884077657,107.93236565210033,236.18580435831092,218.99999157979602,216.19390314389997,239.8086022464884,230.42703393478988
515,AEP_RS02720,91.75623444300543,218.28427522827553,334.879097413968,304.5470874577725,176.82536500450482,114.54889414999924,113.19191608395037,75.42935430808646,117.78511431437785,145.0251133275239
516,AEP_RS02725,81.36873620417461,80.65535326830933,169.69614639845275,142.97826636474778,62.722959661975295,163.23182406117496,124.32105029473172,120.69315469887007,128.74186913431996,147.58736987870395
517,AEP_RS02730,0.0,24.253808358697277,0.0,23.88604607511941,35.36507300090096,7.257237354355603,11.423037402967468,13.846934607281572,9.65237924613949,8.85649547038314
518,AEP_RS02745,83.73869939458747,0.0,0.0,16.349186876659402,0.0,6.999422876409606,5.212453960577388,5.985951291650592,4.6425639354955885,4.714865711579374
519,AEP_RS02755,40.87718501252373,40.518803063700425,21.312549192222743,23.942648080036754,31.51011243682171,6.2824662448250725,6.476827756271085,8.76615615696698,5.5785237810402695,6.904708553924295
520,AEP_RS02760,0.0,46.63345879876795,81.76268871925453,45.92635222625231,60.44212476517619,5.074068431227139,4.437047586276619,4.203770338909165,4.681522513975271,3.4687940592333955
521,AEP_RS02775,73.0939494715467,43.47186837173283,0.0,71.35450204643723,14.086088398663943,4.730063791821911,4.136230800766341,2.6125126400000465,2.4937892326260527,5.585346366562249
522,AEP_RS02780,0.0,29.82372365037485,104.5801832455581,117.48601732297104,38.65484723354291,13.65622584082692,14.755762903198992,11.351266160620357,15.82541248494963,14.72220734442081
523,AEP_RS02785,0.0,246.98461511940056,349.7626128545888,187.1073609217687,295.49483218530577,185.27397091244652,186.01089492246317,166.69765837748446,208.03051234720272,248.98232914053045
524,AEP_RS02790,1066.542897127837,974.4554293792728,2175.9425223672574,814.8223782077024,938.3152433303561,14.003701405178845,14.957144282771186,12.154270274982295,10.679049052616403,14.9195443407888
525,AEP_RS02795,105.18397606881109,20.852359625465347,109.68165559899998,41.07234751941265,40.54044953761818,6.239454066854512,3.571282203588499,7.51893881756111,7.1772470597530305,7.191402317922895
526,AEP_RS02800,143.75143396070848,109.92172431138158,117.77720636940234,152.35885103629738,102.89552192166899,85.66014136328596,85.99420798164688,46.24147372800083,60.51743644341163,55.83106628670895
527,AEP_RS02805,42.69844573090351,160.83156582413366,133.57270929383165,141.71993178728027,181.027155856097,49.96617716724086,40.109152933371824,54.68601128448942,67.92180648812071,58.9008100156958
528,AEP_RS02810,55.645716371887154,77.22099629043294,174.07540178938058,162.96447564154047,150.13043893285698,53.11403890107119,58.56902813885139,71.93118135466794,74.04140676480705,84.37002324716067
529,AEP_RS02815,108.2646782967679,135.93295521537658,94.07840752215479,190.2388648702502,187.77522024327752,95.45723926320098,113.3396465030074,171.9813062873113,159.29209151706058,161.82867682197644
530,AEP_RS02820,42.07359042752443,150.13698930335048,153.55431783859999,172.5038595815331,389.18831556113446,121.49918737456694,155.4698185962193,156.6445586991898,121.11604413333237,114.04718028894192
531,AEP_RS02825,140.47371396811903,61.266541961464945,102.53627086942342,126.16033782021537,92.04134634436438,36.05839075177158,20.985645261477693,31.463615855462013,37.14283800059487,36.49578114437743
532,AEP_RS02830,37.664131168744575,82.13462175619973,98.18663492486895,110.30346604558416,152.42500896021505,38.28632056822953,52.85705596228217,36.1226456584577,49.79411033267522,48.92665856473305
533,AEP_RS02835,180.52505660181995,298.2372365037485,167.32829319289297,168.39662482959184,123.69551114733731,67.82141467087904,53.461264056974805,56.27838275423356,76.90295039983633,90.91467220362878
534,AEP_RS02840,108.2646782967679,78.69802670363909,56.447044513292866,112.73414214533346,159.9566690961253,119.8810588911963,109.86798165516751,131.7806759426523,124.20165976257766,139.91286498330518
535,AEP_RS02845,540.0907765506695,301.74590987438086,170.6621586170398,316.34280565710804,116.69803026293505,35.259319609468164,31.025655323395345,40.65505912834987,39.78469254896307,48.115530499043885
536,AEP_RS02850,0.0,47.27816099414262,82.89304847113361,31.040852503150568,45.95829763250724,20.0410114497585,17.093879180309926,25.33455037837219,36.44437375099248,40.76232650251226
537,AEP_RS02855,215.6271509410627,81.60855289784391,194.1863857082295,114.81588056563079,158.6605775085875,15.275060173173369,12.867438000202197,17.16539555054576,22.655225022987473,23.1778512139686
538,AEP_RS02860,37.01753664224253,51.37019066530947,96.50102745834761,7.227322954059736,14.267454343711119,12.67609727901344,10.892666177468783,17.641000945350815,17.997024011419345,19.056036033556857
539,AEP_RS02865,215.62715094106272,56.9964496429386,74.9491313259833,84.19831241479592,69.25660129343105,14.728893085089892,17.489362569240342,15.413824576000273,19.004752110304377,19.945565840592028
540,AEP_RS02870,133.72226414949625,66.27494144527745,139.44024432741082,104.43201539819648,51.539796311390546,10.095691710710328,8.702116583937867,13.143571343876204,12.546272961041149,16.133925856899516
541,AEP_RS02875,109.87370748589183,32.673123999136784,0.0,0.0,31.760989128197686,10.813367702429389,12.12416187587688,12.763039457834623,15.46308164306664,20.10574900574771
542,AEP_RS02880,27.29457606848895,59.52160880433462,56.923390880493656,47.96106403374452,42.07996027955305,6.292406855971948,6.873211371779765,6.422426906666781,8.206421133788027,8.507327202233805
543,AEP_RS02885,0.0,49.2055680370693,48.5282145276151,24.229730191308178,29.89493581011412,6.190485166395222,5.266998933349945,6.283813376307067,8.468118833089907,8.484820001002552
544,AEP_RS02890,25.593727114666205,20.2954716829455,66.72029494894659,19.987729950099926,19.72888345450855,10.282391393151933,10.282890696979349,7.623058642927931,12.006448160046798,15.748530892068535
545,AEP_RS02895,63.88952620475931,88.66114388901559,33.31072503377036,49.89529624580499,49.24913869755096,16.020901250448656,15.907637272280622,20.551766101333698,16.348173858326344,23.639189144405364
546,AEP_RS02900,0.0,20.98028821212464,0.0,61.98648766733442,30.591872963969543,12.840817348964388,9.282412435094034,11.032389778323306,14.216893524035333,14.045423798122954
547,AEP_RS02905,11.592857577476488,27.57892724658319,48.354278274827934,40.74111891038512,40.21351042844384,24.85031834177942,22.173310384108163,21.891498165735154,31.246106487285033,31.61078457204627
548,AEP_RS02910,116.9503191544747,57.96249116231045,76.21945558574575,102.7504829468696,112.68870718931154,63.1463516208225,43.01680032796994,32.046821717333906,47.00792703500109,59.49863708379995
549,AEP_RS02915,101.07522700362316,100.189071637978,105.39721592716403,78.93591788887119,45.44964459881413,80.124693879827,87.31970992055317,84.69575483166817,89.37214576065516,136.44826631437618
550,AEP_RS02920,63.18744349921252,41.75564076405759,49.417009665483505,43.17862175117739,50.73743684500444,17.26463658325555,13.170284105297268,15.620847860903819,17.695550824671926,19.736972302842034
551,AEP_RS02930,59.89643081696187,52.586010087235024,57.99635162129661,63.48285459845724,57.71383441119254,14.304376116472012,14.13868734833383,18.145904593439475,19.376964997257343,20.028156175335685
552,AEP_RS02935,103.91669924870493,41.202252753931525,108.36018986889154,20.2887499794689,0.0,132.81221285350557,74.68139130154745,64.37902634152725,109.4638267682514,96.12320887032303
553,AEP_RS02940,70.69742653805335,63.069841818005834,110.58068556292619,69.01501017606222,54.49699773909328,18.585855165611708,19.8030525469477,24.63685075672175,23.969504909082993,28.574901881389863
554,AEP_RS02945,79.12922970314229,86.27902927600798,61.88460384714219,57.93461863403389,57.184349691823805,14.988480046753718,14.440758084693861,13.434067291009413,23.116167852427047,22.11754010245147
555,AEP_RS02950,108.49164827223282,129.04856522929495,339.39229279690556,84.72786154948017,125.44591932395059,39.49157033738104,36.221935641428004,40.71576303094412,54.59673156459931,50.83201357241392
556,AEP_RS02955,34.22653189540678,81.42349948991229,89.22515634045632,100.23608620809038,32.97933394925288,69.8607272268988,49.77592669207938,47.50557045248762,52.25577001143599,54.23431981499834
557,AEP_RS02960,44.65100623456001,48.685491929688716,62.08038487743225,52.3061129755419,51.62873470019364,18.340050333461917,18.276501446837432,23.938640411389553,21.486070603706303,21.848314609494214
558,AEP_RS02965,0.0,36.07370230565734,0.0,28.421371279256007,28.053306853035362,23.158019774025416,20.18201391563796,19.51117034936744,28.091956978073434,27.95526013981345
559,AEP_RS02970,97.45859929539559,45.081937570685895,76.21945558574575,15.856556010319382,31.30241866369765,11.255799949057696,9.743121441805158,14.900998020741007,16.209630012069344,16.98467900942906
560,AEP_RS02975,80.60828072563092,39.950782460003694,21.01377513812616,15.7380023205226,46.602572832962956,29.45054126457964,34.8950985406708,40.81542333208795,41.080516319228934,45.223997314304555
561,AEP_RS02980,256.19067438542106,67.71855403121418,0.0,100.03759890866841,148.11312751862482,177.29933833537078,168.410118039519,135.82479081822024,137.11828494786837,152.31783814554566
562,AEP_RS02985,87.34264341916463,90.9057298102565,79.6927472326911,59.68487968643761,58.911944391374256,69.59181196499502,62.523055354976364,73.88229838960468,82.04093071055037,81.75815871256435
563,AEP_RS02990,32.18315685687503,95.70299380344167,83.89828133505594,37.700736902147426,37.212502187515184,70.11554760066359,54.271052193338654,71.31769579940425,76.1745600954665,76.49467496294541
564,AEP_RS02995,80.60828072563092,79.90156492000739,105.06887569063082,23.607003480783906,31.068381888641966,26.516354496521892,19.61423839540973,27.370342705047214,38.15847122539257,38.740270100784194
565,AEP_RS03000,125.91366478310233,131.05023093084424,98.47331123121897,79.89620886075525,157.7230627996386,96.58939875623683,88.5304348692492,132.94892487085394,127.26516364894194,129.88987973625783
566,AEP_RS03005,19.08204875584626,60.52720316064276,89.54099760183846,40.98147949392722,25.741391631186758,14.56081768658747,15.441318259321068,16.709677084602067,21.97237968790543,23.636915270882433
567,AEP_RS03010,32.18315685687503,73.37229524930528,117.45759386907832,59.69283342840008,52.71771143231318,9.892540131776792,13.02141017390508,17.541852595821208,15.09766055946183,15.402481083909484
568,AEP_RS03015,137.26927380863407,99.78158292928242,107.3541934112228,40.200785768337575,123.44943254425907,21.097088238590295,18.51319854963693,22.48701198090226,23.41648244959211,26.31498941487404
569,AEP_RS03020,193.82215814926985,115.27371837897694,202.1100170588314,75.68387632790645,80.92906218558235,87.79848746168308,69.28109133777987,72.7393968755069,81.00611990474066,90.2925794444648
570,AEP_RS03025,65.34156089123114,86.35825703475547,102.20336089906816,85.04880041898579,75.55265595647023,29.951098378771313,31.182584425777357,38.01557744754277,36.41184177536322,37.75379392751499
571,AEP_RS03030,407.0837067913868,226.97701185241039,119.38799680245131,99.34904119739933,122.57805538660365,144.33903610167275,114.17217137194973,188.3911892622256,203.66497123060984,235.85753116616456
572,AEP_RS03035,95.83428930713897,37.9976330952924,99.93217510131107,46.776840230442176,46.17106752895403,63.43760091911523,43.655618196088305,45.38515014044525,60.48824327580748,58.58407744483068
573,AEP_RS03040,30.37002125930461,48.16601378276501,79.1716175978697,53.36512758684249,58.52670531839244,43.728107343057836,29.731343509452138,29.307976306479397,39.76232779098213,47.39056672473795
574,AEP_RS03045,84.14718085504886,66.7275508014891,131.61798671879995,69.8229907830015,68.91876421395091,73.00161258219778,56.30721607657867,76.81849158608267,92.40705589432025,87.9043177449634
575,AEP_RS03050,64.7286006577299,25.664442615957345,33.748201722769224,34.753524824118394,40.54044953761818,26.790383196144546,18.86369574203156,33.25684476998183,38.92276290096835,37.22608258689498
576,AEP_RS03055,0.0,32.26214130732374,33.93922927969056,44.482127313477086,43.9060717633827,36.595521845973096,31.49466607466536,49.82833856644114,52.468384401911536,54.32262394648526
577,AEP_RS03060,52.752819802094855,20.916128309335264,82.51280512952292,30.89846327148474,35.581373141579256,31.719393123853653,25.075424891251355,29.853482868909808,37.008366050844266,37.6581618051332
578,AEP_RS03065,0.0,42.35030314026398,69.61219627800308,36.49462457607254,30.87600800697855,36.07222797277189,29.919162981146993,36.267822531765354,47.60203564630318,40.272376848684935
579,AEP_RS03070,91.27075172108475,27.14116649663743,47.58675004824338,26.729622988824104,35.17795621253641,64.96955345804064,72.3074421467301,75.84580346920771,78.82155253121631,87.72928890547955
580,AEP_RS03075,31.826885747758332,50.47656056939211,66.3756144584354,49.71118076150313,30.667129724028513,108.1282110344529,58.89321095142805,59.15268471970585,75.33129928260156,77.05586803167914
581,AEP_RS03080,23.826204523874335,14.17038803277479,12.42250795458287,46.51840464905852,41.324380882268244,37.518203962020195,24.538589137364067,32.928244029761174,37.59628380402398,44.27024462336544
582,AEP_RS03085,0.0,65.53598739431965,62.675231770857124,64.54226038764844,23.165971164353245,68.3908991224053,56.80039314278851,65.16413641886294,73.31045211033451,80.61622430343817
583,AEP_RS03090,88.91841275920113,114.58049155023741,92.72057483626801,86.80238393277929,94.2460966054938,43.03585961107384,40.505212759257184,61.973109120001105,70.15389039719939,67.94545064477786
584,AEP_RS03095,30.477335822058333,48.33621171132602,63.56110077115192,35.702464628182014,64.6068648108332,59.98935439156939,47.25534072451495,67.35605321196822,85.65461055983529,85.06512639957516
585,AEP_RS03100,126.57358965093829,100.37110628945162,65.99294582162052,35.303275645616736,34.84608870109738,119.8398517151637,101.60559912976838,245.37171477378496,240.90422232741273,242.08837365173952
586,AEP_RS03105,196.34342199511403,102.87164081896236,226.6754215712666,115.00257305435541,124.32404524869573,353.6068786615548,370.857816385979,711.1245246120018,616.8843847857728,673.4536758901911
587,AEP_RS03110,116.55521672489877,92.42667509665719,121.53913187997294,113.78150326323772,179.69280335592921,293.8445597701077,264.48401220359693,272.86635398054534,209.76474430379548,240.9405603305359
588,AEP_RS03115,77.70347781659918,123.23556679554292,40.51304395999098,106.19606971235521,59.89760111864307,68.09232222836721,69.91347953511539,103.22170812156338,125.59374106025037,122.18905199641962
589,AEP_RS03120,159.13442873879168,113.57226128113228,182.5329397606974,242.34200621232776,165.60250050975398,72.8578183875004,68.7987968912707,59.15268471970585,76.28142377805781,80.76786167440123
590,AEP_RS03125,6055.487656912986,256.6814706783609,301.18126676030244,906.1527386904135,387.7090104740805,71.27230262761987,61.995699531116756,58.73628302632899,71.35807988969236,84.03614245117396
591,AEP_RS03130,598.47535771397,551.3534108316918,183.54889304322444,192.45328551953352,413.84352772891043,353.49343404215745,259.1779102334886,310.79303430792385,403.26607637875617,434.9442999985712
592,AEP_RS03135,220.02770504190076,283.52825715237316,149.13347559761985,90.21247758728136,135.686402534069,111.41592862700921,103.46696935243517,157.54606411864228,189.07789089333437,205.73842315606242
593,AEP_RS03140,243.81868657646666,268.87017764425104,190.68330231345578,181.48752852659192,193.82059443249963,95.20228364744268,85.19758510186273,112.92578193489011,122.56797838835307,137.77118454340416
594,AEP_RS03145,0.0,99.60544597795095,305.6178170574077,49.04756062997821,129.09968396445402,47.189657457084124,60.18015027212076,42.40048831585836,57.85348904232965,63.31391098406588
595,AEP_RS03150,98.76052714857833,39.15786616690438,85.8196160221183,32.13676046366257,50.752929192132676,21.924688180095643,17.324807941835807,24.120870519695085,36.22181268991772,38.52744546705795
596,AEP_RS03155,194.25869454149793,115.53334387082148,182.3086978199594,136.53780391588526,82.3592015381342,111.56665103570934,106.40919526728254,110.8591887673293,142.6599090407329,146.2518576325432
597,AEP_RS03160,172.5017207528502,119.69254425017107,269.81687277353996,84.19831241479592,99.72950586254072,103.48985404523688,93.7104450221622,96.5933006762684,88.6479727467746,105.1044599947719
598,AEP_RS03165,37.33803479498922,96.22777212444181,155.73845470334194,58.31917743016168,57.56392834778685,23.155471015520682,33.594788867522986,32.91841323590246,37.42033301987037,36.64007577718393
599,AEP_RS03170,142.95722714324597,37.78770142073277,49.69003181833148,18.60736185962341,18.366391503230332,32.250236967352976,28.583411522643857,30.65733064839834,35.76727540274713,34.3046484310927
600,AEP_RS03175,36.16388275741094,53.77023551220622,56.5653821328176,52.954913468425104,45.2999153114266,19.50201004315113,16.883105595580847,20.250167856660042,24.830716898023976,24.143388420660113
601,AEP_RS03180,0.0,44.76160966722927,23.54422973591099,35.26630886483599,26.107200487576108,9.984314408741014,8.688250247473592,10.760086964049057,14.251156792729512,13.439306826349286
602,AEP_RS03185,363.16151737442146,611.9618803768145,402.3584944868578,319.0672891508056,236.20146125338593,119.34075422129622,88.36730561300386,101.94757658161586,107.63981840403294,93.8400077076824
603,AEP_RS03190,112.01410438496764,296.08545269059016,447.7480572721081,331.69032163404455,338.18807904324774,180.76368786246687,174.8408036973287,139.1247802638986,152.6271880831734,162.1773845875354
604,AEP_RS03195,60.74004251860922,252.87157235951634,300.8521468719049,225.31942758889048,210.6961391462128,130.8567706633079,120.81580628407431,86.11479457953205,149.5944254025549,163.54631145470134
605,AEP_RS03200,226.97594835901336,189.63104486466412,152.15237186477816,155.10215444830826,209.3319828568367,44.545138663553416,41.10107237814131,62.58244564691841,71.2159641290814,74.3965041651373
606,AEP_RS03205,127.59003014264069,141.64798136114916,199.56869287983724,89.67867594475305,167.19936880307614,34.81541529611719,32.201413399812274,46.05906160284106,58.331058204560854,69.68376231418569
607,AEP_RS03210,0.0,46.213337548328596,121.53913187997294,62.57982679478075,61.76940115360066,15.635044757821241,13.191222553795356,21.350229987027408,23.983765195872348,23.086230732060102
608,AEP_RS03215,78.8879820516083,67.77016878276235,109.68165559899998,107.8149122384582,136.82401718946136,26.234068235638286,23.213334323325242,30.702333505041196,33.643345592592325,35.85125567317443
609,AEP_RS03220,682.3644017122238,524.8723685473143,483.8488224841961,511.5846830266081,236.6997765724859,64.54316739985262,65.6430299552,65.68760684287037,89.16480267349829,100.44134696830879
610,AEP_RS03225,45.87811722150271,181.9035626902296,287.03922635482974,268.7180183450934,229.8729745058563,113.80667669330379,104.1054090588626,79.80207049985958,115.04592560939233,124.54446755226292
611,AEP_RS03230,265.9718161387558,242.54876808404708,281.30687176095944,182.49149651136386,180.12818239489732,107.90032597182942,101.78626255848842,97.96040053587252,130.86461109235594,123.50129333358727
612,AEP_RS03235,93.46068461841729,166.7543186147894,327.1773225066145,213.75422965985345,182.6830473746231,262.7656606519581,259.9038400382466,225.8785438381877,271.1493944350428,288.8871832612333
613,AEP_RS03240,519.2359487543986,406.0282198644121,872.3176488776653,377.3436074776807,394.69313914383446,237.30603486679772,218.8992941309914,187.99023507407247,271.6311964152685,251.63258576846943
614,AEP_RS03245,277.88381286084916,353.84412975355934,663.1187083860234,287.9644885561794,383.0997127309495,178.902305365365,192.56896488445147,142.93282186336478,182.09373949074467,181.73557970803967
615,AEP_RS03250,2477.4183299611464,629.3863269081944,717.5980658870743,1601.5593893367566,1018.5141024259478,78.18023877192171,74.14589732471612,84.83069412039868,89.76712698909728,82.3654078745632
616,AEP_RS03255,811.9677537838288,1481.5791809201905,2924.5280638438444,1001.320948794595,1582.323732145018,296.00763442657524,318.9133280503259,316.6669820032589,365.32515026203765,342.014430585702
617,AEP_RS03260,564.5510861002371,662.1951149425048,1259.1454062765197,639.907174352449,577.2222915074326,925.8060691809853,954.4089358081011,545.929641346337,790.2410003590259,735.5104785232703
618,AEP_RS03265,233.11043344979754,219.51335335456085,243.07826375994588,307.2100588107418,336.92400629236727,2047.798022954034,1930.5354207479504,1022.0337736879461,1412.9295869278164,1422.2055642856924
619,AEP_RS03270,94.98993433526991,116.75484177958788,138.67240157230393,89.02024220066528,98.85083180207778,135.23398241816827,128.36163655981747,142.14217083301278,213.32746471407455,187.26903610530954
620,AEP_RS03275,194.25869454149793,92.42667509665719,101.28260989997746,68.26890195794263,59.89760111864307,27.655958566598372,28.800835909119858,24.995391204324772,39.43444640150341,42.1880358555413
621,AEP_RS03280,172.5017207528502,102.59360935728948,89.93895759117999,154.9248948432245,93.08087213837133,40.27964656322479,30.45589463220272,37.81524962645401,44.14006941748113,48.56311682926755
622,AEP_RS03285,1251.713166460591,608.7375914245823,642.4211256512856,1164.6478587987644,716.1226800409197,8.015724127940077,6.751154037169188,7.689436296417372,8.757950281246256,9.438895399274546
623,AEP_RS03290,198.2778399458048,65.51316050912483,189.52653898524514,25.807911851278444,76.42107728930323,8.91040114040526,8.41509024983497,10.236511851239007,13.247658126574796,12.36007078577417
624,AEP_RS03295,108.2646782967679,128.7785891514094,112.89408902658573,91.59649049308342,111.2742045886089,20.823495619087673,20.8299890870392,21.712639918773053,19.699891511288648,24.52829272010226
625,AEP_RS03305,135.47255556506562,161.1417948020254,235.4422973591099,132.24865824313494,165.34560308798203,143.0679198813499,148.46686452300463,111.63590225200899,188.9241191036169,163.4510289691129
626,AEP_RS03310,0.0,80.87334070957503,151.92391484996617,79.64705228426641,123.53880230720132,182.90645324727564,143.4545452725245,127.75422171099326,184.9111016137723,165.23647376753678
627,AEP_RS03315,48.592034014887375,81.88222343070053,126.67458815659153,71.15350344912332,88.9605920839565,59.15577667532769,58.70651412039798,57.60283738261136,95.74043225763512,78.46314449477232
